user_id,user_segment,veg_preference,avg_order_value,order_frequency,preferred_cuisine,city
31545,premium,non_veg,914.8694087613447,low,North Indian,Pune
31546,regular,non_veg,469.47804459624535,medium,Desserts,Delhi
31547,budget,veg,255.03089662404847,medium,Fast Food,Chennai
31548,budget,non_veg,293.32778143012473,low,Fast Food,Pune
31549,premium,non_veg,1060.9054502276426,high,Desserts,Mumbai
31550,regular,non_veg,455.3227075939066,low,Continental,Bangalore
31551,regular,non_veg,524.3166173898156,medium,Italian,Delhi
31552,budget,non_veg,206.54395815371902,low,Continental,Delhi
31553,regular,veg,362.87627963986534,low,Continental,Pune
31554,budget,veg,238.25771641812312,low,Fast Food,Bangalore
31555,regular,non_veg,741.771097686848,medium,Continental,Delhi
31556,budget,non_veg,236.25582432543945,low,Pizza,Delhi
31557,budget,veg,144.8449635420419,medium,Continental,Chennai
31558,budget,non_veg,196.53161264430796,high,Beverages,Delhi
31559,budget,non_veg,132.3426907470859,medium,Italian,Mumbai
31560,budget,non_veg,181.50996747745262,low,Fast Food,Mumbai
31561,budget,non_veg,234.45351020899875,low,Desserts,Kolkata
31562,budget,non_veg,282.85300417156986,medium,North Indian,Pune
31563,regular,non_veg,489.1491810162721,high,Pizza,Pune
31564,premium,veg,672.3191445277378,high,Desserts,Mumbai
31565,regular,non_veg,300.2492104918273,high,Italian,Bangalore
31566,regular,veg,492.70774865255305,high,Chinese,Hyderabad
31567,regular,non_veg,486.25192186482985,medium,Chinese,Pune
31568,regular,veg,327.2312450449193,medium,Chinese,Bangalore
31569,regular,veg,400.7945985165968,low,South Indian,Delhi
31570,budget,non_veg,274.9845925151506,medium,Continental,Hyderabad
31571,regular,non_veg,407.3226345570791,low,Continental,Hyderabad
31572,budget,non_veg,271.0553050016744,medium,Continental,Mumbai
31573,budget,non_veg,348.36954875915615,low,South Indian,Delhi
31574,budget,non_veg,236.79129196957925,low,Continental,Pune
31575,budget,non_veg,202.45484662264042,medium,North Indian,Bangalore
31576,budget,non_veg,268.1645884538723,high,South Indian,Mumbai
31577,regular,veg,341.5125826307218,low,Fast Food,Hyderabad
31578,premium,non_veg,728.9132944796405,medium,Beverages,Pune
31579,budget,non_veg,298.2629446533179,low,Chinese,Hyderabad
31580,budget,non_veg,271.4085448760396,low,Fast Food,Kolkata
31581,regular,non_veg,621.6324943209363,high,South Indian,Pune
31582,budget,non_veg,286.1736329879225,high,Continental,Mumbai
31583,budget,veg,207.76964395821759,medium,Fast Food,Pune
31584,premium,veg,466.7038137606336,low,Chinese,Bangalore
31585,budget,non_veg,201.65674328213709,medium,Biryani,Mumbai
31586,regular,non_veg,593.9566790186565,low,Beverages,Hyderabad
31587,budget,veg,282.67191586093395,medium,Continental,Bangalore
31588,regular,veg,502.8152407478845,low,Beverages,Bangalore
31589,regular,non_veg,400.5120913727515,low,Beverages,Chennai
31590,budget,non_veg,206.43557881326814,low,Fast Food,Chennai
31591,budget,non_veg,289.39924691302394,low,Italian,Chennai
31592,regular,non_veg,672.3328049194712,low,Chinese,Delhi
31593,regular,non_veg,540.2450977406583,medium,South Indian,Hyderabad
31594,regular,veg,470.8840141583097,high,Biryani,Delhi
31595,budget,non_veg,279.0489806564689,low,Fast Food,Hyderabad
31596,budget,non_veg,291.88725880911284,medium,Biryani,Pune
31597,budget,veg,209.85022456783295,low,Chinese,Kolkata
31598,regular,veg,376.7042378098605,high,North Indian,Pune
31599,regular,non_veg,570.9886198781929,medium,Desserts,Chennai
31600,premium,non_veg,640.0922931476704,high,North Indian,Mumbai
31601,regular,non_veg,658.7547938017254,medium,Biryani,Kolkata
31602,premium,non_veg,541.5723924017027,high,Biryani,Hyderabad
31603,budget,veg,263.1067892350926,medium,North Indian,Bangalore
31604,budget,non_veg,237.35472163467318,high,Continental,Hyderabad
31605,regular,non_veg,404.0689716647337,medium,South Indian,Kolkata
31606,budget,non_veg,283.7509194908345,low,Continental,Pune
31607,budget,non_veg,225.0357090225631,low,South Indian,Pune
31608,regular,veg,405.7397415137693,medium,South Indian,Delhi
31609,budget,non_veg,216.97948491837565,medium,Beverages,Bangalore
31610,budget,non_veg,255.53061230262506,low,Beverages,Hyderabad
31611,budget,non_veg,176.39526018139108,medium,Italian,Bangalore
31612,regular,non_veg,360.8186885595424,low,Fast Food,Chennai
31613,budget,non_veg,393.5173007457867,low,Chinese,Bangalore
31614,budget,veg,299.00935123611896,high,Beverages,Mumbai
31615,regular,non_veg,647.5652919331907,low,Italian,Hyderabad
31616,budget,non_veg,274.2939966037479,low,Pizza,Chennai
31617,budget,veg,214.26022160158138,medium,Continental,Kolkata
31618,regular,non_veg,527.7902435390188,medium,Biryani,Bangalore
31619,budget,non_veg,219.59589436823998,low,Fast Food,Mumbai
31620,regular,non_veg,436.4249958907439,medium,Chinese,Chennai
31621,regular,non_veg,302.97756550242303,low,Pizza,Pune
31622,regular,non_veg,384.5480891083493,low,Italian,Delhi
31623,budget,non_veg,210.67165782342605,low,Beverages,Chennai
31624,budget,non_veg,186.53966673886032,medium,Biryani,Mumbai
31625,budget,non_veg,207.51883213804965,low,Fast Food,Hyderabad
31626,budget,non_veg,226.62722372394748,medium,Desserts,Pune
31627,budget,non_veg,289.2002595302823,medium,Chinese,Hyderabad
31628,regular,non_veg,543.5991760500665,high,Italian,Mumbai
31629,premium,non_veg,926.5612074807952,high,Chinese,Chennai
31630,budget,non_veg,162.52144177121562,low,Fast Food,Hyderabad
31631,regular,non_veg,291.25022448697143,medium,Italian,Kolkata
31632,budget,non_veg,226.52740135201776,low,Italian,Mumbai
31633,regular,non_veg,471.69611650055634,medium,Italian,Kolkata
31634,premium,veg,1153.9286841890685,medium,Beverages,Chennai
31635,regular,non_veg,263.19642111412867,low,Continental,Delhi
31636,budget,non_veg,166.9465757049503,low,Desserts,Hyderabad
31637,premium,non_veg,866.3459418010035,medium,Desserts,Mumbai
31638,premium,veg,703.7883055992534,medium,Pizza,Chennai
31639,budget,non_veg,289.39680850579697,low,Pizza,Chennai
31640,regular,non_veg,476.1305840375363,high,Fast Food,Pune
31641,budget,non_veg,252.08826493438568,medium,Biryani,Bangalore
31642,premium,non_veg,833.5501565819181,high,South Indian,Pune
31643,regular,veg,378.1874222039987,high,Continental,Bangalore
31644,budget,non_veg,275.57902391787877,medium,Pizza,Bangalore
31645,regular,non_veg,592.0362295874761,low,South Indian,Delhi
31646,budget,veg,317.13190001847784,medium,Fast Food,Bangalore
31647,regular,non_veg,490.28032441797916,medium,Fast Food,Pune
31648,budget,non_veg,226.12155738815264,high,Beverages,Bangalore
31649,budget,non_veg,166.74187847443704,medium,South Indian,Chennai
31650,budget,veg,255.9022686174973,medium,Continental,Hyderabad
31651,regular,non_veg,226.59208339466792,high,Chinese,Pune
31652,budget,non_veg,270.94488596851915,low,Beverages,Chennai
31653,budget,non_veg,199.94252402337804,medium,Pizza,Bangalore
31654,regular,veg,376.76045126924447,low,Desserts,Pune
31655,regular,non_veg,563.160068540881,high,Chinese,Bangalore
31656,budget,non_veg,249.9583818430336,medium,Beverages,Kolkata
31657,regular,veg,396.7679369071898,medium,Italian,Hyderabad
31658,budget,non_veg,283.3530217289705,medium,Pizza,Chennai
31659,regular,non_veg,377.45367365958487,high,Italian,Kolkata
31660,regular,non_veg,504.60056699795035,medium,Continental,Hyderabad
31661,regular,non_veg,319.41111328996794,medium,South Indian,Kolkata
31662,regular,non_veg,347.51634391235933,low,North Indian,Hyderabad
31663,budget,non_veg,198.16059029772902,low,Desserts,Mumbai
31664,regular,non_veg,383.3254886898162,low,Beverages,Hyderabad
31665,budget,veg,235.69270026671703,medium,South Indian,Chennai
31666,budget,veg,277.27441264453216,medium,Beverages,Hyderabad
31667,premium,non_veg,958.2794523383893,high,South Indian,Bangalore
31668,premium,non_veg,844.5569922092496,medium,Fast Food,Hyderabad
31669,budget,non_veg,250.19513226531924,medium,Pizza,Kolkata
31670,regular,non_veg,552.4068386793948,medium,Chinese,Chennai
31671,budget,non_veg,245.24809128585795,low,Beverages,Hyderabad
31672,regular,non_veg,422.22562712391044,medium,Chinese,Kolkata
31673,budget,non_veg,222.6467299668006,low,Chinese,Pune
31674,regular,veg,461.763067703661,medium,Biryani,Mumbai
31675,budget,non_veg,237.78543280840123,low,South Indian,Pune
31676,budget,non_veg,217.77722338718965,medium,Desserts,Bangalore
31677,budget,non_veg,255.45111930706798,low,Fast Food,Pune
31678,budget,non_veg,220.80759907713318,low,Italian,Bangalore
31679,regular,non_veg,492.3377702464539,low,Chinese,Bangalore
31680,premium,non_veg,847.117674938225,medium,Italian,Hyderabad
31681,premium,non_veg,890.6043846025232,high,Fast Food,Chennai
31682,budget,non_veg,218.2567270194142,medium,Fast Food,Chennai
31683,regular,non_veg,458.31651355432876,medium,Pizza,Hyderabad
31684,premium,non_veg,1008.6825749735112,medium,North Indian,Pune
31685,premium,veg,773.1055650063713,low,Fast Food,Bangalore
31686,regular,non_veg,432.95298062926366,low,Pizza,Chennai
31687,budget,veg,326.6341468741347,medium,Italian,Mumbai
31688,regular,veg,528.2085201927948,high,Continental,Mumbai
31689,budget,non_veg,220.4800963392548,low,Desserts,Chennai
31690,regular,veg,433.46286575557184,low,Italian,Bangalore
31691,budget,non_veg,299.6300031884442,low,Pizza,Hyderabad
31692,regular,veg,495.3642408038638,medium,Biryani,Bangalore
31693,budget,non_veg,282.5582973958382,medium,Pizza,Bangalore
31694,budget,non_veg,285.7035442267234,medium,Biryani,Kolkata
31695,regular,veg,516.73633657807,low,South Indian,Hyderabad
31696,regular,non_veg,337.3769814614417,medium,Continental,Pune
31697,regular,non_veg,495.0458863648081,medium,Desserts,Pune
31698,regular,non_veg,522.7794365863363,low,South Indian,Mumbai
31699,budget,veg,311.0537845879968,low,Desserts,Bangalore
31700,budget,non_veg,207.28039546920377,medium,North Indian,Delhi
31701,premium,veg,602.9544883300297,medium,Biryani,Kolkata
31702,budget,veg,224.61762134316493,low,Fast Food,Chennai
31703,regular,veg,381.2198002281917,medium,Fast Food,Bangalore
31704,budget,veg,237.889909456698,medium,Biryani,Bangalore
31705,premium,veg,922.1830778523951,high,Chinese,Chennai
31706,budget,non_veg,248.65865313537896,medium,Continental,Kolkata
31707,regular,non_veg,480.19820411678074,high,Biryani,Pune
31708,budget,non_veg,223.49971389539567,medium,Biryani,Hyderabad
31709,budget,veg,200.2150511501652,high,Italian,Delhi
31710,regular,non_veg,436.01223103813766,low,Chinese,Chennai
31711,budget,non_veg,250.94788647239102,low,Continental,Bangalore
31712,budget,non_veg,296.78600842964374,medium,Fast Food,Kolkata
31713,regular,veg,520.2440728820715,low,South Indian,Hyderabad
31714,budget,non_veg,210.24538312991598,low,Beverages,Chennai
31715,budget,non_veg,164.747264451814,medium,North Indian,Pune
31716,budget,non_veg,266.10270023830014,low,North Indian,Chennai
31717,budget,veg,160.47108903074468,low,North Indian,Pune
31718,regular,non_veg,511.83598456940376,high,Italian,Pune
31719,budget,non_veg,325.11602822532427,low,Italian,Hyderabad
31720,budget,non_veg,290.34426012961126,medium,Biryani,Hyderabad
31721,budget,veg,284.3053769491139,high,Beverages,Delhi
31722,premium,non_veg,828.7944170409278,high,Biryani,Hyderabad
31723,budget,non_veg,198.58996085127808,medium,Fast Food,Mumbai
31724,budget,non_veg,203.17779746928932,medium,Pizza,Kolkata
31725,regular,veg,580.7141167312676,high,Italian,Delhi
31726,regular,non_veg,293.81491866754743,medium,North Indian,Chennai
31727,regular,non_veg,461.5510344516991,high,North Indian,Mumbai
31728,premium,non_veg,878.501230483607,medium,Italian,Bangalore
31729,regular,non_veg,406.93484154404575,low,Beverages,Pune
31730,budget,non_veg,218.49282699660213,low,South Indian,Bangalore
31731,budget,veg,279.16684174554126,low,North Indian,Pune
31732,budget,non_veg,100.0,low,Biryani,Chennai
31733,regular,veg,392.1686075576052,low,South Indian,Pune
31734,regular,non_veg,374.636767918074,medium,Biryani,Mumbai
31735,budget,veg,242.2315615820853,low,Continental,Pune
31736,budget,veg,211.1156746970531,low,Italian,Pune
31737,budget,non_veg,274.64110958499225,medium,Pizza,Kolkata
31738,budget,non_veg,217.7768225903069,high,North Indian,Chennai
31739,budget,non_veg,197.87452304194017,low,Chinese,Mumbai
31740,budget,non_veg,290.62903337751953,low,Beverages,Delhi
31741,regular,veg,639.1034732756648,medium,Desserts,Chennai
31742,premium,non_veg,1088.4977464166725,high,Italian,Bangalore
31743,regular,veg,433.32956836196263,medium,Fast Food,Mumbai
31744,regular,non_veg,511.5657272353607,medium,Beverages,Chennai
31745,budget,non_veg,249.8961035233281,medium,Biryani,Hyderabad
31746,regular,non_veg,533.2777470238361,medium,Continental,Kolkata
31747,budget,non_veg,185.56627380938934,medium,Desserts,Kolkata
31748,premium,non_veg,802.2546371415666,high,Chinese,Mumbai
31749,budget,veg,295.64291796962885,low,Beverages,Hyderabad
31750,regular,non_veg,353.5244895829672,low,Italian,Bangalore
31751,premium,veg,747.4690199393311,medium,Chinese,Kolkata
31752,regular,non_veg,580.2633172785155,high,South Indian,Pune
31753,budget,veg,277.8939407406181,medium,Desserts,Bangalore
31754,regular,veg,163.49931134458478,high,Desserts,Mumbai
31755,regular,non_veg,346.3203583087445,medium,Italian,Pune
31756,budget,non_veg,210.20308852714226,low,Biryani,Pune
31757,budget,non_veg,206.93025972869054,low,Biryani,Delhi
31758,budget,non_veg,277.318361602276,high,South Indian,Delhi
31759,budget,veg,303.75402645646557,medium,Biryani,Chennai
31760,premium,veg,554.0074665498273,medium,Italian,Mumbai
31761,budget,non_veg,315.33165551310583,medium,Beverages,Bangalore
31762,regular,non_veg,405.67236359077816,low,Desserts,Kolkata
31763,budget,veg,212.0117198700272,medium,Chinese,Delhi
31764,premium,non_veg,742.3144729065139,medium,North Indian,Delhi
31765,premium,veg,760.8630578504802,high,Fast Food,Kolkata
31766,regular,veg,566.777122104268,high,Desserts,Mumbai
31767,regular,non_veg,471.22716990117846,medium,Desserts,Bangalore
31768,budget,non_veg,279.68491266745525,low,Fast Food,Bangalore
31769,budget,veg,258.3345118847299,medium,Chinese,Mumbai
31770,budget,non_veg,246.7918492248143,low,Desserts,Mumbai
31771,regular,non_veg,518.9673108129181,high,Italian,Chennai
31772,regular,veg,467.79903804132414,medium,Biryani,Bangalore
31773,budget,veg,266.4938642041708,low,Continental,Delhi
31774,budget,veg,174.8030005483776,high,Italian,Hyderabad
31775,budget,veg,245.3458423922844,low,Italian,Delhi
31776,budget,veg,160.18764859490878,low,Italian,Bangalore
31777,budget,non_veg,211.70725142575333,medium,Desserts,Mumbai
31778,regular,veg,365.42780568654456,low,North Indian,Mumbai
31779,budget,non_veg,272.2045143509498,medium,Biryani,Mumbai
31780,regular,non_veg,386.11247820642797,medium,Chinese,Kolkata
31781,budget,non_veg,264.8153373609847,medium,Continental,Mumbai
31782,budget,non_veg,308.7276637790583,high,Fast Food,Hyderabad
31783,regular,non_veg,497.1197700158944,high,Chinese,Delhi
31784,premium,non_veg,928.3097266373888,medium,South Indian,Mumbai
31785,budget,non_veg,236.15958584378293,medium,North Indian,Delhi
31786,regular,non_veg,503.02805191528347,medium,Beverages,Kolkata
31787,premium,non_veg,648.3119831077937,high,Desserts,Delhi
31788,budget,non_veg,245.53167424541905,low,South Indian,Hyderabad
31789,budget,non_veg,235.75305890638572,low,Biryani,Kolkata
31790,budget,non_veg,234.3533767004834,medium,Fast Food,Delhi
31791,regular,non_veg,491.1178135807255,low,South Indian,Bangalore
31792,regular,veg,482.0696909050422,medium,Continental,Pune
31793,budget,non_veg,239.98632443436557,medium,Continental,Bangalore
31794,budget,non_veg,246.4910364909093,low,Beverages,Mumbai
31795,regular,non_veg,517.0742564617408,low,Biryani,Chennai
31796,budget,non_veg,356.11715126406443,low,North Indian,Bangalore
31797,regular,non_veg,464.1243138667302,medium,North Indian,Pune
31798,budget,veg,305.4288279268119,medium,Beverages,Kolkata
31799,premium,veg,714.9830062767486,high,Beverages,Hyderabad
31800,regular,non_veg,397.31977426061746,medium,Pizza,Chennai
31801,regular,veg,493.88992474984144,medium,Desserts,Chennai
31802,budget,veg,318.6839672622999,low,Fast Food,Bangalore
31803,budget,non_veg,176.56325150768788,low,South Indian,Delhi
31804,budget,veg,219.91478272597803,low,Beverages,Chennai
31805,budget,veg,237.85353039622782,low,Biryani,Mumbai
31806,regular,non_veg,448.3695199366741,high,Chinese,Pune
31807,budget,non_veg,280.7926000469396,low,Biryani,Mumbai
31808,premium,non_veg,790.07166287708,high,North Indian,Pune
31809,budget,non_veg,240.07594611969225,low,Pizza,Bangalore
31810,regular,non_veg,560.6624324434538,medium,Pizza,Pune
31811,premium,non_veg,863.4381854666779,high,North Indian,Hyderabad
31812,regular,non_veg,434.2696022658569,medium,Fast Food,Mumbai
31813,premium,non_veg,599.3894410758655,medium,Italian,Bangalore
31814,budget,veg,235.96931554540106,low,Biryani,Bangalore
31815,regular,non_veg,291.28977198924423,medium,Continental,Bangalore
31816,budget,non_veg,221.5939945483253,low,Beverages,Pune
31817,premium,veg,1067.9287414602072,medium,South Indian,Kolkata
31818,budget,non_veg,277.6597040009376,medium,Biryani,Bangalore
31819,budget,non_veg,325.1905315031749,medium,Continental,Kolkata
31820,budget,veg,237.59943532466565,high,Beverages,Chennai
31821,premium,non_veg,704.4816860861025,low,South Indian,Pune
31822,regular,non_veg,579.0514267997953,medium,Chinese,Kolkata
31823,premium,non_veg,627.5547297865278,medium,South Indian,Bangalore
31824,budget,veg,128.76550268910506,medium,Desserts,Bangalore
31825,regular,non_veg,473.04875842032925,medium,Pizza,Kolkata
31826,regular,non_veg,449.64907237540785,low,North Indian,Chennai
31827,regular,non_veg,465.8195786222082,medium,Biryani,Mumbai
31828,budget,non_veg,310.759972024483,medium,South Indian,Delhi
31829,regular,non_veg,319.00035484214914,high,Desserts,Kolkata
31830,budget,non_veg,394.5093157164325,low,Chinese,Delhi
31831,premium,non_veg,917.8885830399765,high,Desserts,Delhi
31832,regular,non_veg,440.65078664809937,medium,Pizza,Chennai
31833,budget,non_veg,221.92855787858028,low,Chinese,Hyderabad
31834,budget,non_veg,279.74237040397264,medium,Continental,Hyderabad
31835,budget,non_veg,208.8181650354575,medium,Beverages,Chennai
31836,regular,non_veg,316.1009144701565,high,Pizza,Pune
31837,budget,non_veg,126.49375531774845,medium,Fast Food,Pune
31838,budget,non_veg,302.94494677888105,high,Continental,Pune
31839,premium,veg,741.1022417242193,high,Chinese,Kolkata
31840,budget,veg,306.89279698509324,medium,Italian,Delhi
31841,budget,non_veg,244.5041092311717,medium,South Indian,Hyderabad
31842,budget,non_veg,231.73199483952467,low,Italian,Chennai
31843,budget,non_veg,348.69074205037145,low,Italian,Delhi
31844,budget,veg,224.51501656991664,medium,Pizza,Mumbai
31845,regular,non_veg,424.70866158258946,medium,Fast Food,Chennai
31846,budget,non_veg,267.4734159239103,medium,Fast Food,Chennai
31847,budget,non_veg,232.53684236301106,high,Fast Food,Mumbai
31848,regular,veg,421.05499591497886,medium,North Indian,Pune
31849,budget,veg,274.8984289200728,medium,Italian,Chennai
31850,regular,non_veg,352.2334706274544,medium,Italian,Delhi
31851,regular,non_veg,396.87429394702656,medium,Continental,Hyderabad
31852,budget,non_veg,205.34186622332928,medium,Pizza,Mumbai
31853,budget,veg,286.4649429123804,low,South Indian,Pune
31854,budget,veg,262.4382211036109,low,Fast Food,Pune
31855,regular,non_veg,545.6363389689816,medium,South Indian,Pune
31856,budget,non_veg,288.95974967234525,low,Beverages,Pune
31857,regular,veg,586.1101102044845,high,Chinese,Mumbai
31858,budget,non_veg,248.03089600180084,low,Biryani,Mumbai
31859,premium,veg,678.5839417355668,high,South Indian,Chennai
31860,regular,non_veg,484.2558927918977,low,Italian,Bangalore
31861,regular,non_veg,614.9360428658601,medium,South Indian,Hyderabad
31862,premium,non_veg,796.6327638739582,high,Italian,Mumbai
31863,budget,non_veg,243.1984500431168,medium,South Indian,Pune
31864,budget,veg,321.85097354091175,medium,Chinese,Chennai
31865,budget,non_veg,246.80103066318023,medium,Pizza,Hyderabad
31866,premium,non_veg,866.1425444676246,high,Desserts,Delhi
31867,premium,non_veg,466.127383510696,low,Fast Food,Chennai
31868,regular,non_veg,378.09325578060754,medium,Continental,Kolkata
31869,regular,non_veg,343.63454012925075,medium,Italian,Pune
31870,budget,non_veg,318.83810936827933,medium,Chinese,Delhi
31871,budget,non_veg,229.63448211330885,medium,Desserts,Chennai
31872,budget,veg,254.51795294621897,low,Beverages,Pune
31873,regular,non_veg,470.94550350229883,high,Pizza,Delhi
31874,regular,veg,377.76605375556306,medium,Pizza,Mumbai
31875,budget,non_veg,365.7146832961622,low,North Indian,Pune
31876,premium,non_veg,937.8798252533411,low,Pizza,Delhi
31877,regular,non_veg,576.3234409639016,high,Fast Food,Kolkata
31878,budget,non_veg,215.18868617354977,low,North Indian,Kolkata
31879,regular,veg,377.3605760337999,medium,Continental,Kolkata
31880,regular,veg,414.1695385641194,medium,Fast Food,Chennai
31881,regular,non_veg,378.09073822091057,medium,Chinese,Kolkata
31882,premium,non_veg,768.06993099922,high,Desserts,Chennai
31883,regular,veg,583.4226411799925,medium,North Indian,Bangalore
31884,regular,non_veg,445.3635789053975,low,North Indian,Mumbai
31885,regular,veg,529.8382141504767,medium,Desserts,Hyderabad
31886,regular,veg,429.6111299608727,medium,Beverages,Chennai
31887,regular,non_veg,288.43377726175305,medium,Continental,Chennai
31888,premium,non_veg,843.3480406239244,high,South Indian,Hyderabad
31889,budget,non_veg,244.14344614281745,high,Chinese,Hyderabad
31890,budget,veg,203.7279924563203,medium,Fast Food,Chennai
31891,budget,non_veg,275.3804922277032,medium,South Indian,Mumbai
31892,regular,non_veg,301.49360083193073,medium,Fast Food,Kolkata
31893,regular,veg,474.99260131610146,medium,North Indian,Chennai
31894,budget,veg,277.52308086749565,medium,Biryani,Kolkata
31895,premium,veg,784.5542863674699,high,Continental,Kolkata
31896,budget,veg,225.99051706081897,medium,Chinese,Bangalore
31897,premium,non_veg,873.1897737489528,high,Fast Food,Bangalore
31898,budget,veg,253.82682259247093,low,South Indian,Bangalore
31899,budget,non_veg,237.46300161014707,low,South Indian,Chennai
31900,premium,veg,785.0901042642515,high,Chinese,Chennai
31901,premium,non_veg,1019.1541684739212,high,Pizza,Kolkata
31902,budget,non_veg,279.8237520806179,low,North Indian,Delhi
31903,premium,non_veg,888.4651227614627,low,Beverages,Bangalore
31904,budget,non_veg,231.81883994619045,low,Biryani,Chennai
31905,regular,non_veg,630.7141357834118,high,Italian,Kolkata
31906,budget,veg,295.86003499839535,medium,Italian,Hyderabad
31907,regular,veg,323.87005099352507,low,Pizza,Kolkata
31908,regular,veg,397.9878012066996,low,North Indian,Mumbai
31909,regular,veg,395.3943999394039,medium,Pizza,Hyderabad
31910,budget,non_veg,305.68062495179197,medium,Italian,Pune
31911,budget,non_veg,303.6770475258621,low,Continental,Kolkata
31912,budget,non_veg,264.9977838069098,low,Continental,Hyderabad
31913,premium,non_veg,784.2781016573127,medium,Continental,Chennai
31914,regular,non_veg,424.25812937653035,medium,Fast Food,Hyderabad
31915,regular,veg,445.8380313919826,low,Biryani,Delhi
31916,budget,non_veg,206.31706287923942,low,Continental,Delhi
31917,budget,non_veg,225.62579808417206,medium,Beverages,Bangalore
31918,regular,non_veg,239.33998392526402,medium,Beverages,Chennai
31919,regular,non_veg,432.0754185044588,medium,North Indian,Chennai
31920,premium,non_veg,733.7286629723353,high,North Indian,Delhi
31921,regular,non_veg,481.81546019173265,medium,North Indian,Hyderabad
31922,budget,non_veg,206.90956628320015,medium,North Indian,Kolkata
31923,budget,non_veg,203.11588417837285,low,Pizza,Chennai
31924,budget,non_veg,272.11707359105486,medium,South Indian,Hyderabad
31925,budget,non_veg,297.38249793929776,medium,North Indian,Bangalore
31926,regular,non_veg,453.4128927073406,low,South Indian,Chennai
31927,premium,non_veg,623.7640138388095,high,Continental,Delhi
31928,premium,non_veg,579.6618532093635,medium,Desserts,Bangalore
31929,budget,veg,317.26772602944453,medium,Pizza,Kolkata
31930,budget,veg,170.90634492155118,high,Fast Food,Delhi
31931,budget,non_veg,282.77258618730434,medium,Beverages,Pune
31932,budget,non_veg,222.8388760230162,medium,Fast Food,Kolkata
31933,regular,veg,207.7166060053878,high,Pizza,Kolkata
31934,regular,veg,371.7193067728759,medium,Fast Food,Hyderabad
31935,budget,non_veg,301.7143238525647,low,South Indian,Kolkata
31936,budget,non_veg,268.29443962091347,medium,Beverages,Kolkata
31937,budget,non_veg,266.54059718709743,medium,Desserts,Pune
31938,regular,non_veg,409.6980635810846,medium,Beverages,Hyderabad
31939,budget,veg,299.6761075124831,low,Fast Food,Bangalore
31940,regular,non_veg,431.79701171343066,low,Beverages,Bangalore
31941,budget,non_veg,208.41842544381083,low,Italian,Mumbai
31942,regular,non_veg,462.9049377470687,high,North Indian,Chennai
31943,premium,non_veg,731.7355184774032,high,North Indian,Pune
31944,regular,non_veg,354.720182279014,high,Chinese,Kolkata
31945,budget,non_veg,267.6481954914048,low,Continental,Delhi
31946,regular,veg,906.2114723614891,medium,Italian,Hyderabad
31947,budget,non_veg,248.0293615320742,low,Italian,Kolkata
31948,regular,non_veg,638.3826220418498,medium,Beverages,Hyderabad
31949,budget,non_veg,269.33115515080993,medium,Desserts,Mumbai
31950,regular,non_veg,256.9638701999654,high,North Indian,Delhi
31951,regular,veg,569.6083851117934,high,Biryani,Bangalore
31952,premium,non_veg,485.8456330859674,high,Pizza,Hyderabad
31953,budget,non_veg,205.13020882003633,medium,Beverages,Mumbai
31954,budget,veg,247.12184391096858,low,Pizza,Bangalore
31955,budget,non_veg,186.60927808975106,medium,North Indian,Mumbai
31956,budget,veg,271.20459553558146,medium,Fast Food,Bangalore
31957,budget,non_veg,261.3803588181574,medium,Fast Food,Chennai
31958,regular,non_veg,609.1841795502568,high,Fast Food,Chennai
31959,budget,non_veg,220.07963320350143,low,Biryani,Delhi
31960,premium,non_veg,1084.9973010922354,medium,Biryani,Hyderabad
31961,premium,veg,770.9682236962265,high,Italian,Chennai
31962,regular,non_veg,536.2012219709491,medium,Biryani,Chennai
31963,budget,non_veg,238.59365116587313,low,Continental,Hyderabad
31964,premium,non_veg,922.1320006281476,high,Pizza,Kolkata
31965,budget,non_veg,272.467979378426,low,Chinese,Hyderabad
31966,premium,non_veg,682.959832756826,high,South Indian,Pune
31967,budget,non_veg,332.59543562814724,high,Beverages,Kolkata
31968,budget,non_veg,322.1681096245556,medium,Beverages,Kolkata
31969,regular,non_veg,666.3330506280482,medium,Biryani,Hyderabad
31970,budget,non_veg,251.07266809431476,medium,Continental,Chennai
31971,budget,non_veg,322.9253381157049,low,Chinese,Pune
31972,budget,non_veg,330.04723072870854,low,Chinese,Delhi
31973,regular,non_veg,536.9543790660389,medium,Biryani,Hyderabad
31974,budget,veg,290.442939277361,high,Beverages,Pune
31975,budget,non_veg,114.34576696169486,low,Beverages,Chennai
31976,premium,non_veg,1020.4637499217922,high,Biryani,Bangalore
31977,budget,veg,300.5238170210324,low,Biryani,Chennai
31978,regular,veg,420.5551034404432,low,South Indian,Chennai
31979,budget,veg,209.73154385851134,low,North Indian,Mumbai
31980,regular,non_veg,304.68419528019194,low,Biryani,Mumbai
31981,budget,non_veg,282.62920645377403,low,Beverages,Mumbai
31982,budget,non_veg,143.232429283307,low,Beverages,Hyderabad
31983,budget,veg,253.1213907600413,low,Desserts,Delhi
31984,regular,non_veg,486.08360623632007,medium,Biryani,Delhi
31985,regular,veg,483.1130742470589,low,Beverages,Delhi
31986,budget,non_veg,194.48258341705753,medium,Continental,Hyderabad
31987,regular,non_veg,521.9864519723966,medium,Chinese,Bangalore
31988,budget,veg,301.1562679554454,low,Italian,Chennai
31989,regular,non_veg,360.5452352742274,low,Continental,Delhi
